cloud,runtime,memory_mb,region,total_ms,measured_ms,latency_ms,name
google,python,1024,europe-west1,1035,921,114,google-python-1024
google,python,1024,europe-west1,1106,822,284,google-python-1024
google,python,1024,europe-west1,843,770,73,google-python-1024
google,python,1024,europe-west1,950,842,108,google-python-1024
google,python,1024,europe-west1,1019,862,157,google-python-1024
google,python,1024,europe-west1,940,882,58,google-python-1024
google,python,1024,europe-west1,1056,945,111,google-python-1024
google,python,1024,europe-west1,1015,908,107,google-python-1024
google,python,1024,europe-west1,972,870,102,google-python-1024
google,python,1024,europe-west1,867,787,80,google-python-1024
google,python,1024,europe-west1,1025,923,102,google-python-1024
google,python,1024,europe-west1,1028,909,119,google-python-1024
google,python,1024,europe-west1,982,859,123,google-python-1024
google,python,1024,europe-west1,981,865,116,google-python-1024
google,python,1024,europe-west1,852,789,63,google-python-1024
google,python,1024,europe-west1,862,806,56,google-python-1024
google,python,1024,europe-west1,917,849,68,google-python-1024
google,python,1024,europe-west1,869,794,75,google-python-1024
google,python,1024,europe-west1,972,906,66,google-python-1024
google,python,1024,europe-west1,905,834,71,google-python-1024
google,python,1024,europe-west1,1114,1006,108,google-python-1024
google,python,1024,europe-west1,973,866,107,google-python-1024
google,python,1024,europe-west1,977,869,108,google-python-1024
google,python,1024,europe-west1,953,892,61,google-python-1024
google,python,1024,europe-west1,1031,933,98,google-python-1024
google,python,1024,europe-west1,799,743,56,google-python-1024
google,python,1024,europe-west1,939,870,69,google-python-1024
google,python,1024,europe-west1,924,826,98,google-python-1024
google,python,1024,europe-west1,1058,987,71,google-python-1024
google,python,1024,europe-west1,1111,1000,111,google-python-1024
google,python,1024,europe-west1,1135,1060,75,google-python-1024
google,python,1024,europe-west1,909,842,67,google-python-1024
google,python,1024,europe-west1,1042,977,65,google-python-1024
google,python,1024,europe-west1,1060,966,94,google-python-1024
google,python,1024,europe-west1,954,884,70,google-python-1024
google,python,1024,europe-west1,908,811,97,google-python-1024
google,python,1024,europe-west1,964,872,92,google-python-1024
google,python,1024,europe-west1,917,836,81,google-python-1024
