name,time,ms,provider,region
latency,1579031351093216270,434,azure,southcentralus
latency,1579031351253370680,305,google,asia-northeast1
latency,1579031351656504455,367,aws,ap-southeast-2
latency,1579031351876448895,796,aws,ap-northeast-1
latency,1579031352036607523,548,aws,ap-southeast-1
latency,1579031352137154899,542,aws,ap-southeast-1
latency,1579031352193528418,783,aws,ap-northeast-1
latency,1579031352465350000,712,azure,southeastasia
latency,1579031352470394851,313,aws,ap-northeast-1
latency,1579031352600399942,222,azure,westeurope
latency,1579031352892602900,206,azure,westeurope
latency,1579031352924153755,284,google,asia-northeast1
latency,1579031353146986598,175,azure,westeurope
latency,1579031353539199165,438,aws,ca-central-1
latency,1579031353785333342,392,aws,ca-central-1
latency,1579031353915574127,949,aws,ap-southeast-2
latency,1579031354060475878,413,aws,ca-central-1
latency,1579031354114635956,75,aws,eu-central-1
latency,1579031354134907581,710,azure,southeastasia
latency,1579031354247798344,1708,google,asia-northeast1
latency,1579031354365277759,78,aws,eu-central-1
latency,1579031354632303359,71,aws,eu-central-1
latency,1579031355255024204,100,aws,eu-west-1
latency,1579031355255024342,365,aws,ap-southeast-2
latency,1579031355255042953,165,aws,eu-west-1
latency,1579031355255129234,810,aws,ap-northeast-1
latency,1579031355255339268,208,aws,eu-west-1
latency,1579031355469067281,719,azure,southeastasia
latency,1579031355895056243,167,azure,westeurope
latency,1579031356137690353,805,azure,westus2
latency,1579031356251403922,721,azure,westus2
latency,1579031356304404474,803,aws,ap-northeast-1
latency,1579031356341201996,363,aws,ap-southeast-2
latency,1579031356448343293,712,azure,westus2
latency,1579031356570061232,173,aws,ca-central-1
latency,1579031356797218781,160,aws,eu-west-2
latency,1579031356904292102,147,aws,eu-west-2
latency,1579031356923061551,118,azure,westeurope
latency,1579031357121496135,168,aws,eu-west-2
latency,1579031357163599491,91,aws,eu-central-1
latency,1579031357449606212,152,aws,eu-west-3
latency,1579031357539000444,130,aws,eu-west-3
latency,1579031357661365344,823,aws,ap-northeast-1
latency,1579031357761133921,138,aws,eu-west-3
latency,1579031357819364111,395,aws,ca-central-1
latency,1579031357838291290,174,aws,eu-west-1
latency,1579031358126444084,175,aws,eu-north-1
latency,1579031358196612062,154,aws,eu-north-1
latency,1579031358384798874,221,azure,westeurope
latency,1579031358390782926,70,aws,eu-central-1
latency,1579031358427100143,163,aws,eu-north-1
latency,1579031358879511832,540,azure,westus2
latency,1579031359053508141,168,aws,ca-central-1
latency,1579031359071178733,177,aws,eu-west-1
latency,1579031359361645546,733,aws,sa-east-1
latency,1579031359423354724,723,aws,sa-east-1
latency,1579031359466117766,86,aws,eu-west-2
latency,1579031359627319758,73,aws,eu-central-1
latency,1579031359642335220,714,aws,sa-east-1
latency,1579031360038910845,72,aws,eu-west-3
latency,1579031360231114160,102,aws,eu-west-1
latency,1579031360296414970,724,azure,westus2
latency,1579031360387220805,524,aws,me-south-1
latency,1579031360411274739,486,aws,me-south-1
latency,1579031360629850339,487,aws,me-south-1
latency,1579031360681639039,141,aws,eu-north-1
latency,1579031360893484393,95,aws,eu-west-2
latency,1579031361440881153,707,azure,westus2
latency,1579031361460237956,273,aws,sa-east-1
latency,1579031361477127906,81,aws,eu-west-3
latency,1579031361591350786,704,aws,ap-east-1
latency,1579031362196554922,1059,aws,ap-east-1
latency,1579031362196895773,1280,aws,ap-east-1
latency,1579031362293955370,99,aws,eu-west-2
latency,1579031362308594563,113,aws,eu-north-1
latency,1579031362701645480,498,aws,me-south-1
latency,1579031362836386533,640,azure,eastus
latency,1579031362922368767,127,aws,eu-west-3
latency,1579031363137191632,442,azure,eastus
latency,1579031363238359062,545,azure,eastus
latency,1579031363507063867,84,aws,eu-north-1
latency,1579031363519973036,711,aws,sa-east-1
latency,1579031363846964596,652,aws,ap-east-1
latency,1579031363877607698,540,azure,eastus2
latency,1579031364165137488,527,azure,eastus2
latency,1579031364219861196,481,azure,eastus2
latency,1579031364292304574,283,aws,sa-east-1
latency,1579031364569952887,550,aws,me-south-1
latency,1579031364602819603,223,azure,uksouth
latency,1579031364733326897,212,ibm,eu-de
latency,1579031364814863142,466,azure,eastus
latency,1579031364836677043,169,azure,uksouth
latency,1579031364917961739,196,azure,uksouth
latency,1579031365292400805,499,aws,me-south-1
latency,1579031365332527250,261,aws,ap-east-1
latency,1579031365525354693,289,google,us-central1
latency,1579031365800269998,483,azure,eastus2
latency,1579031366048600400,255,aws,ap-east-1
latency,1579031366288540374,455,azure,eastus
latency,1579031366354071179,1250,ibm,jp-tok
latency,1579031366423215771,397,aws,us-east-2
latency,1579031366464696901,162,azure,uksouth
latency,1579031366558921251,1222,ibm,jp-tok
latency,1579031366583736237,1159,ibm,jp-tok
latency,1579031367031101372,176,ibm,eu-de
latency,1579031367136407672,586,azure,eastus
latency,1579031367201637086,278,ibm,eu-gb
latency,1579031367253511449,193,ibm,eu-de
latency,1579031367271491607,483,azure,eastus2
latency,1579031367288611383,203,ibm,eu-de
latency,1579031367727760555,195,google,us-central1
latency,1579031367946289233,191,google,us-central1
latency,1579031367974476052,184,google,us-central1
latency,1579031368012645377,240,azure,uksouth
latency,1579031368136533409,494,azure,eastus2
latency,1579031368176027215,1210,ibm,jp-tok
latency,1579031368514830922,799,google,us-east1
latency,1579031368623079025,394,aws,us-east-2
latency,1579031368837505554,389,aws,us-east-2
latency,1579031368853742756,176,ibm,eu-de
latency,1579031368856014853,215,azure,uksouth
latency,1579031368858688234,383,aws,us-east-2
latency,1579031369333520295,209,ibm,eu-gb
latency,1579031369406286245,389,aws,us-east-1
latency,1579031369545905030,192,google,us-central1
latency,1579031369569082291,208,ibm,eu-gb
latency,1579031369597661821,260,ibm,eu-gb
latency,1579031369730130483,1215,ibm,jp-tok
latency,1579031370207335817,160,aws,us-east-2
latency,1579031370220129805,151,google,us-east1
latency,1579031370261716429,163,google,us-east1
latency,1579031370412749666,181,ibm,eu-de
latency,1579031370592990765,1238,ibm,jp-tok
latency,1579031370726508182,886,google,us-east1
latency,1579031370784014213,876,azure,eastasia
latency,1579031370884415918,163,aws,us-east-1
latency,1579031370914345473,205,ibm,eu-gb
latency,1579031371087955343,172,google,us-central1
latency,1579031371131528940,368,aws,us-east-1
latency,1579031371270705868,176,ibm,eu-de
latency,1579031371576515636,161,google,us-east1
latency,1579031371598600726,370,aws,us-east-1
latency,1579031371940441811,655,ibm,us-south
latency,1579031371983058629,393,aws,us-east-2
latency,1579031372040520851,263,google,us-central1
latency,1579031372176491303,788,azure,eastasia
latency,1579031372223846378,590,azure,eastasia
latency,1579031372512920585,436,aws,us-east-1
latency,1579031372678180983,233,google,us-east4
latency,1579031372724602495,239,ibm,eu-gb
latency,1579031372910196722,809,azure,eastasia
latency,1579031372933073327,390,aws,us-east-2
latency,1579031373283005974,605,ibm,us-south
latency,1579031373309570845,586,ibm,us-south
latency,1579031373416200861,192,google,us-east1
latency,1579031373636612916,203,ibm,eu-gb
latency,1579031373666239731,256,ibm,us-south
latency,1579031373733230623,555,aws,us-west-1
latency,1579031373825650778,811,azure,eastasia
latency,1579031373953048924,169,google,us-east4
latency,1579031373972701331,161,google,us-east4
latency,1579031374287348992,371,aws,us-east-1
latency,1579031374313763174,175,google,us-east1
latency,1579031374579181255,412,google,us-east4
latency,1579031374756162220,518,ibm,us-east
latency,1579031374984706983,170,aws,us-east-1
latency,1579031375007093236,681,ibm,us-south
latency,1579031375038037863,564,aws,us-west-1
latency,1579031375044170790,589,aws,us-west-1
latency,1579031375311540481,231,aws,us-west-1
latency,1579031375336978569,79,google,europe-west1
latency,1579031375581666022,793,azure,eastasia
latency,1579031375681909189,172,google,us-east4
latency,1579031375741019922,195,ibm,us-east
latency,1579031376003022308,461,ibm,us-east
latency,1579031376275457352,790,azure,eastasia
latency,1579031376298841536,485,ibm,us-east
latency,1579031376335386753,90,google,europe-west1
latency,1579031376408042656,224,aws,us-west-1
latency,1579031376436935472,599,aws,us-west-2
latency,1579031376592857261,90,google,europe-west1
latency,1579031376668659781,584,ibm,us-south
latency,1579031376960440900,147,google,europe-west1
latency,1579031377331624290,394,aws,ap-south-1
latency,1579031377398341467,622,ibm,us-south
latency,1579031377419279097,507,ibm,us-east
latency,1579031377545924649,708,aws,us-west-2
latency,1579031377693493135,598,aws,us-west-2
latency,1579031377873880274,705,google,us-east4
latency,1579031378041018131,120,google,europe-west1
latency,1579031378049750897,588,aws,us-west-2
latency,1579031378049784536,215,google,europe-west2
latency,1579031378082269822,184,google,us-east4
latency,1579031378210836219,164,aws,ap-south-1
latency,1579031378565971156,371,aws,ap-south-1
latency,1579031378607250946,231,aws,us-west-1
latency,1579031378826447094,275,azure,northeurope
latency,1579031378946022792,231,google,europe-west2
latency,1579031378951521792,401,aws,ap-south-1
latency,1579031379120523349,538,aws,us-west-1
latency,1579031379130894749,586,aws,us-west-2
latency,1579031379347646022,281,google,europe-west2
latency,1579031379567630351,459,ibm,us-east
latency,1579031379597203341,150,azure,northeurope
latency,1579031379644592269,185,google,europe-west2
latency,1579031379804865267,173,aws,ap-south-1
latency,1579031380106739858,258,azure,northeurope
latency,1579031380116932017,496,ibm,us-east
latency,1579031380143572308,74,google,europe-west1
latency,1579031380342713026,203,azure,northeurope
latency,1579031380545643075,236,google,europe-west2
latency,1579031380750717286,132,google,europe-west1
latency,1579031380881610919,237,aws,us-west-2
latency,1579031381270792727,215,azure,northeurope
latency,1579031381397679362,2066,google,asia-east2
latency,1579031381758641957,375,aws,ap-south-1
latency,1579031381833898539,582,aws,us-west-2
latency,1579031382085446228,1987,google,asia-east2
latency,1579031382488509937,153,aws,ap-south-1
latency,1579031382544602886,283,google,europe-west2
latency,1579031382596271353,1988,google,asia-east2
latency,1579031382802708309,905,aws,ap-northeast-2
latency,1579031382873571034,2027,google,asia-east2
latency,1579031383239092329,193,azure,northeurope
latency,1579031383249022500,258,google,europe-west2
latency,1579031383460359576,873,aws,ap-northeast-2
latency,1579031383778007504,2000,google,asia-east2
latency,1579031383939139900,635,azure,southcentralus
latency,1579031383943839752,194,azure,northeurope
latency,1579031383963794751,864,aws,ap-northeast-2
latency,1579031384244466721,868,aws,ap-northeast-2
latency,1579031384422339940,459,azure,southcentralus
latency,1579031384615318027,335,aws,ap-northeast-2
latency,1579031385011764510,570,aws,ap-southeast-1
latency,1579031385064685242,592,azure,southcentralus
latency,1579031385198137923,448,azure,southcentralus
latency,1579031385492585166,569,aws,ap-southeast-1
latency,1579031385724306942,609,azure,southcentralus
latency,1579031385790464261,231,aws,ap-southeast-1
latency,1579031385802952610,2062,google,asia-east2
latency,1579031386164550078,1719,google,asia-east2
latency,1579031386253379911,551,aws,ap-southeast-1
latency,1579031386353898867,354,google,asia-northeast1
latency,1579031386647535537,342,aws,ap-northeast-2
latency,1579031386944454634,719,aws,ap-southeast-1
latency,1579031387021522955,356,aws,ap-northeast-2
latency,1579031387249179629,1736,google,asia-northeast1
latency,1579031387595699179,739,azure,southeastasia
latency,1579031387772067707,624,azure,southcentralus
latency,1579031388049350895,1758,google,asia-northeast1
latency,1579031388094336694,571,azure,southcentralus
latency,1579031388492490723,742,azure,southeastasia
latency,1579031388553332826,1799,google,asia-northeast1
latency,1579031388819888750,547,aws,ap-southeast-1
latency,1579031389096089859,998,aws,ap-southeast-2
latency,1579031389145691439,551,aws,ap-southeast-1
latency,1579031389149923242,1705,google,asia-northeast1
latency,1579031389270206051,720,azure,southeastasia
latency,1579031389612228846,291,google,asia-northeast1
latency,1579031389741303394,686,azure,southeastasia
latency,1579031389946486455,299,google,asia-northeast1
latency,1579031389958875916,965,aws,ap-southeast-2
latency,1579031390604371993,822,aws,ap-northeast-1
latency,1579031390604612526,709,azure,southeastasia
latency,1579031390731894581,961,aws,ap-southeast-2
latency,1579031390772581771,312,aws,ap-northeast-1
latency,1579031390803966496,690,azure,southeastasia
latency,1579031391131718971,211,azure,westeurope
latency,1579031391181165929,734,azure,southeastasia
latency,1579031391205641730,962,aws,ap-southeast-2
latency,1579031391443203867,169,azure,westeurope
latency,1579031391814088322,953,aws,ap-southeast-2
latency,1579031392037917360,356,aws,ap-southeast-2
latency,1579031392051579035,819,aws,ap-northeast-1
latency,1579031392078846285,447,aws,ca-central-1
latency,1579031392260720559,955,aws,ap-southeast-2
latency,1579031392335323913,391,aws,ca-central-1
latency,1579031392501946161,794,aws,ap-northeast-1
latency,1579031392673387271,93,aws,eu-central-1
latency,1579031392775989623,222,azure,westeurope
latency,1579031392926329890,89,aws,eu-central-1
latency,1579031393127782584,812,aws,ap-northeast-1
latency,1579031393184664617,177,azure,westeurope
latency,1579031393348754061,808,aws,ap-northeast-1
latency,1579031393390111350,216,aws,eu-west-1
latency,1579031393566215691,802,aws,ap-northeast-1
latency,1579031393610461329,184,aws,eu-west-1
latency,1579031393704315526,428,aws,ca-central-1
latency,1579031393776524465,148,azure,westeurope
latency,1579031393866683352,188,aws,ca-central-1
latency,1579031394008016801,159,azure,westeurope
latency,1579031394234868126,169,azure,westeurope
latency,1579031394285014682,67,aws,eu-central-1
latency,1579031394433215546,64,aws,eu-central-1
latency,1579031394448844961,171,aws,ca-central-1
latency,1579031394729688509,837,azure,westus2
latency,1579031394750751318,637,azure,westus2
latency,1579031394905672669,394,aws,ca-central-1
latency,1579031394975147382,187,aws,eu-west-1
latency,1579031395022864909,72,aws,eu-central-1
latency,1579031395118514449,184,aws,eu-west-1
latency,1579031395139180523,404,aws,ca-central-1
latency,1579031395437800922,185,aws,eu-west-2
latency,1579031395472754564,242,aws,eu-west-2
latency,1579031395491748277,85,aws,eu-central-1
latency,1579031395688990374,163,aws,eu-west-1
latency,1579031395710676504,71,aws,eu-central-1
latency,1579031396099795256,127,aws,eu-west-3
latency,1579031396164333915,169,aws,eu-west-1
