cloud,ms
ibm-eu-gb,230
ibm-eu-gb,211
ibm-eu-gb,189
ibm-eu-gb,218
ibm-eu-gb,195
ibm-eu-gb,193
ibm-eu-gb,242
ibm-eu-gb,200
ibm-eu-gb,192
ibm-eu-gb,195
ibm-eu-gb,227
ibm-eu-gb,249
ibm-eu-gb,210
ibm-eu-gb,204
ibm-eu-gb,221
ibm-eu-gb,187
ibm-eu-gb,203
ibm-eu-gb,194
ibm-eu-gb,261
ibm-eu-gb,204
ibm-eu-gb,254
ibm-eu-gb,232
ibm-eu-gb,124
ibm-eu-gb,225
ibm-eu-gb,194
ibm-eu-gb,196
ibm-eu-gb,211
ibm-eu-gb,221
ibm-eu-gb,221
ibm-eu-gb,204
ibm-eu-gb,174
ibm-eu-gb,167
ibm-eu-gb,228
ibm-eu-gb,231
ibm-eu-gb,222
ibm-eu-gb,200
ibm-eu-gb,227
ibm-eu-gb,206
ibm-eu-gb,223
ibm-eu-gb,223
ibm-eu-gb,269
ibm-eu-gb,185
ibm-eu-gb,232
ibm-eu-gb,129
ibm-eu-gb,208
ibm-eu-gb,219
ibm-eu-gb,188
ibm-eu-gb,193
ibm-eu-gb,239
ibm-eu-gb,222
ibm-eu-gb,230
ibm-eu-gb,278
ibm-eu-gb,209
ibm-eu-gb,208
ibm-eu-gb,260
ibm-eu-gb,205
ibm-eu-gb,239
ibm-eu-gb,203
ibm-eu-gb,253
ibm-eu-gb,242
ibm-eu-gb,230
ibm-eu-gb,216
ibm-eu-gb,193
ibm-eu-gb,235
ibm-eu-gb,225
ibm-eu-gb,249
ibm-eu-gb,214
ibm-eu-gb,210
ibm-eu-gb,218
ibm-eu-gb,222
ibm-eu-gb,220
ibm-eu-gb,248
ibm-eu-gb,239
ibm-eu-gb,132
ibm-eu-gb,191
ibm-eu-gb,243
ibm-eu-gb,179
ibm-eu-gb,1121
ibm-eu-gb,238
ibm-eu-gb,255
ibm-eu-gb,241
ibm-eu-gb,234
ibm-eu-gb,205
ibm-eu-gb,194
ibm-eu-gb,230
ibm-eu-gb,199
ibm-eu-gb,224
ibm-eu-gb,217
ibm-us-east,545
ibm-us-east,528
ibm-us-east,495
ibm-us-east,517
ibm-us-east,490
ibm-us-east,502
ibm-us-east,446
ibm-us-east,501
ibm-us-east,1023
ibm-us-east,587
ibm-us-east,464
ibm-us-east,457
ibm-us-east,476
ibm-us-east,498
ibm-us-east,445
ibm-us-east,492
ibm-us-east,173
ibm-us-east,502
ibm-us-east,487
ibm-us-east,451
ibm-us-east,453
ibm-us-east,499
ibm-us-east,513
ibm-us-east,505
ibm-us-east,423
ibm-us-east,500
ibm-us-east,479
ibm-us-east,451
ibm-us-east,460
ibm-us-east,571
ibm-us-east,504
ibm-us-east,523
ibm-us-east,477
ibm-us-east,463
ibm-us-east,470
ibm-us-east,486
ibm-us-east,839
ibm-us-east,475
ibm-us-east,481
ibm-us-east,471
ibm-us-east,510
ibm-us-east,480
ibm-us-east,460
ibm-us-east,446
ibm-us-east,516
ibm-us-east,503
ibm-us-east,481
ibm-us-east,483
ibm-us-east,464
ibm-us-east,475
ibm-us-east,477
ibm-us-east,511
ibm-us-east,182
ibm-us-east,480
ibm-us-east,530
ibm-us-east,474
ibm-us-east,467
ibm-us-east,535
ibm-us-east,614
ibm-us-east,471
ibm-us-east,193
ibm-us-east,523
ibm-us-east,488
ibm-us-east,518
ibm-us-east,195
ibm-us-east,461
ibm-us-east,485
ibm-us-east,507
ibm-us-east,459
ibm-us-east,496
ibm-us-east,511
ibm-us-east,506
ibm-us-east,490
ibm-us-east,492
ibm-us-east,173
ibm-us-east,477
ibm-us-east,511
ibm-us-east,494
ibm-us-east,466
ibm-us-east,478
ibm-us-east,467
ibm-us-east,482
ibm-us-east,482
ibm-us-east,178
ibm-us-east,491
ibm-us-east,479
ibm-us-east,483
ibm-us-east,318
ibm-us-east,514
ibm-us-east,581
ibm-us-east,501
ibm-us-east,473
ibm-us-east,499
ibm-us-east,537
ibm-us-east,498
ibm-us-east,221
ibm-us-east,487
ibm-us-east,760
ibm-us-east,497
ibm-us-east,220
ibm-us-south,642
ibm-us-south,591
ibm-us-south,594
ibm-us-south,633
ibm-us-south,944
ibm-us-south,620
ibm-us-south,673
ibm-us-south,657
ibm-us-south,613
ibm-us-south,623
ibm-us-south,722
ibm-us-south,663
ibm-us-south,657
ibm-us-south,314
ibm-us-south,659
ibm-us-south,593
ibm-us-south,589
ibm-us-south,577
ibm-us-south,764
ibm-us-south,601
ibm-us-south,593
ibm-us-south,224
ibm-us-south,644
ibm-us-south,613
ibm-us-south,601
ibm-us-south,568
ibm-us-south,812
ibm-us-south,665
ibm-us-south,560
ibm-us-south,1308
ibm-us-south,610
ibm-us-south,606
ibm-us-south,689
ibm-us-south,686
ibm-us-south,730
ibm-us-south,752
ibm-us-south,623
ibm-us-south,591
ibm-us-south,620
ibm-us-south,667
ibm-us-south,610
ibm-us-south,577
ibm-us-south,602
ibm-us-south,586
ibm-us-south,598
ibm-us-south,607
ibm-us-south,323
ibm-us-south,676
ibm-us-south,598
ibm-us-south,611
ibm-us-south,594
ibm-us-south,638
ibm-us-south,685
ibm-us-south,678
ibm-us-south,229
ibm-us-south,676
ibm-us-south,578
ibm-us-south,612
ibm-us-south,600
ibm-us-south,590
ibm-us-south,251
ibm-us-south,581
ibm-us-south,572
ibm-us-south,655
ibm-us-south,605
ibm-us-south,586
ibm-us-south,256
ibm-us-south,681
ibm-us-south,584
ibm-us-south,622
ibm-us-south,731
ibm-us-south,732
ibm-us-south,220
ibm-us-south,604
ibm-us-south,615
ibm-us-south,1251
ibm-us-south,584
ibm-us-south,615
ibm-us-south,593
ibm-us-south,586
ibm-us-south,632
ibm-us-south,578
ibm-us-south,231
ibm-us-south,1238
ibm-us-south,604
ibm-us-south,605
ibm-us-south,596
ibm-us-south,655
ibm-us-south,695
ibm-us-south,685
ibm-us-south,661
ibm-us-south,590
ibm-us-south,600
ibm-us-south,623
ibm-us-south,660
ibm-us-south,612
ibm-us-south,243
ibm-us-south,561
ibm-us-south,561
ibm-us-south,645
ibm-jo-tok,1293
ibm-jo-tok,1268
ibm-jo-tok,1226
ibm-jo-tok,1282
ibm-jo-tok,1227
ibm-jo-tok,1249
ibm-jo-tok,1252
ibm-jo-tok,1229
ibm-jo-tok,1227
ibm-jo-tok,1267
ibm-jo-tok,1224
ibm-jo-tok,1268
ibm-jo-tok,1481
ibm-jo-tok,1194
ibm-jo-tok,1207
ibm-jo-tok,1363
ibm-jo-tok,1228
ibm-jo-tok,1520
ibm-jo-tok,1240
ibm-jo-tok,1254
ibm-jo-tok,1212
ibm-jo-tok,1211
ibm-jo-tok,1268
ibm-jo-tok,1205
ibm-jo-tok,1201
ibm-jo-tok,1283
ibm-jo-tok,1204
ibm-jo-tok,1145
ibm-jo-tok,1194
ibm-jo-tok,1199
ibm-jo-tok,1212
ibm-jo-tok,1330
ibm-jo-tok,1252
ibm-jo-tok,1209
ibm-jo-tok,1221
ibm-jo-tok,1217
ibm-jo-tok,1161
ibm-jo-tok,1259
ibm-jo-tok,1188
ibm-jo-tok,1879
ibm-jo-tok,1240
ibm-jo-tok,1249
ibm-jo-tok,1386
ibm-jo-tok,1173
ibm-jo-tok,1889
ibm-jo-tok,1282
ibm-jo-tok,1295
ibm-jo-tok,1386
ibm-jo-tok,1200
ibm-jo-tok,1372
ibm-jo-tok,1231
ibm-jo-tok,1279
ibm-jo-tok,1221
ibm-jo-tok,1329
ibm-jo-tok,1296
ibm-jo-tok,1202
ibm-jo-tok,1214
ibm-jo-tok,1250
ibm-jo-tok,1222
ibm-jo-tok,1159
ibm-jo-tok,1210
ibm-jo-tok,1215
ibm-jo-tok,1238
ibm-jo-tok,1239
ibm-jo-tok,1263
ibm-jo-tok,1253
ibm-jo-tok,1231
ibm-jo-tok,1239
ibm-jo-tok,1196
ibm-jo-tok,1201
ibm-jo-tok,1252
ibm-jo-tok,1251
ibm-jo-tok,1269
ibm-jo-tok,1202
ibm-jo-tok,1244
ibm-jo-tok,1205
ibm-jo-tok,1234
ibm-jo-tok,1187
ibm-jo-tok,1212
ibm-jo-tok,1222
ibm-jo-tok,1224
ibm-jo-tok,1254
ibm-jo-tok,1180
ibm-jo-tok,1163
ibm-jo-tok,1264
ibm-jo-tok,1310
ibm-jo-tok,1369
ibm-jo-tok,1391
ibm-jo-tok,1218
ibm-jo-tok,1259
ibm-jo-tok,1396
ibm-jo-tok,1388
ibm-jo-tok,1254
ibm-jo-tok,1249
ibm-jo-tok,1266
ibm-jo-tok,1207
ibm-jo-tok,1234
ibm-jo-tok,1970
ibm-jo-tok,2029
ibm-jo-tok,2095
